id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,tags
444,1649761,31,DePaul University,"Thomas, Nicholas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1649761&showMyProfs=true,43,100,1.7,4.9,0.640802,"Gives good feedback,Amazing lectures,Inspirational,Caring,Respected,Inspirational,Amazing lectures,Caring,Gives good feedback,Respected,Amazing lectures,Gives good feedback,Respected,Caring,Gives good feedback,Accessible outside class,Clear grading criteria,Gives good feedback,Respected,Amazing lectures,Respected,Inspirational,Hilarious,BEWARE OF POP QUIZZES,Clear grading criteria,EXTRA CREDIT,Gives good feedback,Amazing lectures,EXTRA CREDIT,Gives good feedback,Amazing lectures,EXTRA CREDIT,Respected,Inspirational,ACCESSIBLE OUTSIDE CLASS,Participation matters,ACCESSIBLE OUTSIDE CLASS,Caring,Gives good feedback,Respected,Inspirational,Respected,Clear grading criteria,EXTRA CREDIT,Respected,ACCESSIBLE OUTSIDE CLASS,EXTRA CREDIT,GRADED BY FEW THINGS,Amazing lectures,EXTRA CREDIT,Inspirational,Clear grading criteria,Amazing lectures,Inspirational,Hilarious,Amazing lectures"
472,2256857,34,University of Kentucky,"Meuret, Scott",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2256857&showMyProfs=true,18,100,2.9,4.9,0.73310178,"Caring,Respected,Amazing lectures,Inspirational,Clear grading criteria,Respected,Inspirational,Caring,Respected,Amazing lectures,Caring,Respected,Accessible outside class,Caring,Respected,Amazing lectures,Caring,Lots of homework,Skip class? You won't pass.,Hilarious,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Hilarious,Amazing lectures,Caring,Skip class? You won't pass.,Clear grading criteria,Amazing lectures,Respected,Inspirational,Caring,Respected,Clear grading criteria,Caring,Gives good feedback,Hilarious,Caring,Inspirational,Amazing lectures,Respected,Inspirational,Amazing lectures,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Get ready to read,Clear grading criteria,LECTURE HEAVY,Gives good feedback,Inspirational,Amazing lectures,Respected,Get ready to read,Participation matters"
473,1355355,34,University of Kentucky,"Swanson, Jason",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1355355&showMyProfs=true,6,100,2.3,4.9,0.6529004,"Clear grading criteria,Hilarious,Respected,Respected,Clear grading criteria,Hilarious"
527,1354206,38,University of Alabama,"Davis, Joshua",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1354206&showMyProfs=true,25,100,1.3,4.9,0.64047152,"Hilarious,EXTRA CREDIT,Caring,Respected,Amazing lectures,EXTRA CREDIT,Caring,Accessible outside class,Respected,Inspirational,Caring,Inspirational,Amazing lectures,Caring,Respected,Hilarious,Amazing lectures,Inspirational,Hilarious,Caring,Respected,Hilarious,EXTRA CREDIT,Gives good feedback,Hilarious,Caring,Respected,Hilarious,EXTRA CREDIT,Amazing lectures,Inspirational,Hilarious,ACCESSIBLE OUTSIDE CLASS,Hilarious,Caring"
699,1766762,41,University of Central Florida,"Fyall, Alan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1766762&showMyProfs=true,5,100,3.4,4.9,0.73726342,"Get ready to read,Gives good feedback,Caring,Lecture heavy,Gives good feedback,Get ready to read,LECTURE HEAVY"
852,1457714,47,University of Houston,"Madera, Juan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1457714&showMyProfs=true,11,100,1.5,4.9,0.73844085,"Clear grading criteria,Caring,Gives good feedback,Tough grader,EXTRA CREDIT,Clear grading criteria,Caring,Gives good feedback,Gives good feedback,Clear grading criteria,EXTRA CREDIT,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Amazing lectures,Clear grading criteria,GRADED BY FEW THINGS,Caring,Clear grading criteria,Hilarious,Caring"
862,1498095,47,University of Houston,"Oeser, Erin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1498095&showMyProfs=true,7,100,2.3,4.9,0.54464425,"Gives good feedback,Clear grading criteria,Respected,Participation matters,Tests? Not many,Gives good feedback,Participation matters,Clear grading criteria,Respected,Clear grading criteria,Caring"
950,2017869,48,Florida International University,"Russell, Latisha",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2017869&showMyProfs=true,5,100,3.6,4.9,0.55436057,
1104,1421609,53,East Carolina University,"O'Halloran, Cynthia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1421609&showMyProfs=true,12,100,1.7,4.9,0.63104123,"Gives good feedback,Caring,Respected,Group projects,Clear grading criteria,Gives good feedback,Respected,Caring,Gives good feedback,Gives good feedback,Caring,GROUP PROJECTS,Respected,Clear grading criteria,Caring"
1122,1629068,54,Kent State University,"Ulicney, Mandy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1629068&showMyProfs=true,17,100,1.4,4.9,0.58756711,"Respected,Caring,Would take again,EXTRA CREDIT,Participation matters,Respected,Skip class? You won't pass.,Inspirational,Inspirational,Amazing lectures,Caring,Respected,ACCESSIBLE OUTSIDE CLASS,EXTRA CREDIT,Clear grading criteria,Caring,EXTRA CREDIT"
1251,2268804,64,University of Nevada--Las Vegas,"Cain, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2268804&showMyProfs=true,61,100,2.2,4.9,0.57973108,"Respected,Gives good feedback,Inspirational,Beware of pop quizzes,Get ready to read,Respected,Hilarious,Caring,Respected,Inspirational,Clear grading criteria,Respected,Respected,BEWARE OF POP QUIZZES,GROUP PROJECTS,Gives good feedback,Respected,BEWARE OF POP QUIZZES,Gives good feedback,Participation matters,Inspirational,Gives good feedback,Inspirational,BEWARE OF POP QUIZZES,Skip class? You won't pass.,BEWARE OF POP QUIZZES,GROUP PROJECTS,Respected,Inspirational,BEWARE OF POP QUIZZES,Gives good feedback,GROUP PROJECTS,Respected,Caring,Gives good feedback,Hilarious,Amazing lectures,Participation matters,Skip class? You won't pass.,Amazing lectures,Gives good feedback,Respected,Inspirational,Respected,Inspirational,Caring,Gives good feedback,GROUP PROJECTS,Inspirational,Amazing lectures,Caring"
1288,2536703,64,University of Nevada--Las Vegas,"Morrow, Scott",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2536703&showMyProfs=true,17,100,2.2,4.9,0.63865737,"Respected,Amazing lectures,Inspirational,Caring,Accessible outside class,Gives good feedback,Inspirational,Amazing lectures,Accessible outside class,Clear grading criteria,Caring,Respected,Get ready to read,Amazing lectures,Respected,Inspirational,Amazing lectures,Respected,Inspirational,Caring,Gives good feedback,Accessible outside class,Clear grading criteria,Respected,Participation matters,Caring,Respected,Inspirational,Caring,Respected,Accessible outside class,Amazing lectures,Gives good feedback,Amazing lectures,Caring,Respected,Inspirational,Hilarious,Gives good feedback,Inspirational,Amazing lectures,Skip class? You won't pass.,Amazing lectures,Caring,Respected,Participation matters,Graded by few things,Respected,Hilarious,Amazing lectures,Accessible outside class,Clear grading criteria,Hilarious,Accessible outside class,Graded by few things,Clear grading criteria"
1457,228714,69,Northern Arizona University,"Hill, Frances",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=228714&showMyProfs=true,28,100,1.7,4.9,0.75637052,"Would take again,Caring,Participation matters,Gives good feedback,Inspirational,Gives good feedback,Caring,Respected,Participation matters,Inspirational"
1462,2167599,69,Northern Arizona University,"McKeown, Edward",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2167599&showMyProfs=true,11,100,1.8,4.9,0.55999897,"EXTRA CREDIT,Gives good feedback,Hilarious,Respected,Inspirational,Gives good feedback,Inspirational,Amazing lectures,Gives good feedback,Amazing lectures,EXTRA CREDIT,Gives good feedback,Hilarious,EXTRA CREDIT,Respected,Inspirational,EXTRA CREDIT,Gives good feedback,Hilarious,LECTURE HEAVY,Respected,Inspirational,Caring,Respected,Hilarious,EXTRA CREDIT,Respected,Hilarious,EXTRA CREDIT,Hilarious,Caring,EXTRA CREDIT,Gives good feedback,Respected,Inspirational"
1538,685732,76,California State Polytechnic University--Pomona,"Brown, Jeff",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=685732&showMyProfs=true,6,100,1.2,4.9,0.3820127,"EXTRA CREDIT,Hilarious,Respected,Tests? Not many,Would take again,EXTRA CREDIT,Hilarious,Inspirational,Respected,Hilarious,EXTRA CREDIT"
1575,419232,79,San Jose State University,"Larson, Richard",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=419232&showMyProfs=true,36,100,1.9,4.9,0.55769168,"Respected,Participation matters,Skip class? You won't pass.,Gives good feedback,Inspirational,Gives good feedback,Participation matters,Skip class? You won't pass.,Respected,Skip class? You won't pass.,Tests? Not many,Gives good feedback,Respected,Respected,Inspirational,Caring"
1645,100611,86,Grand Valley State University,"Jack, Kristi",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=100611&showMyProfs=true,63,100,1.7,4.9,0.61677472,"Respected,Hilarious,Amazing lectures,Caring,Accessible outside class,Accessible outside class,Clear grading criteria,Amazing lectures,Hilarious,Amazing lectures,Caring,Respected,Inspirational,Amazing lectures,Gives good feedback,Respected,Inspirational,Respected,ACCESSIBLE OUTSIDE CLASS,Skip class? You won't pass.,ACCESSIBLE OUTSIDE CLASS,Respected,Participation matters,ACCESSIBLE OUTSIDE CLASS,Respected,Hilarious,Caring"
1740,1079797,94,CUNY--New York City College of Technology,"Akana, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1079797&showMyProfs=true,54,100,1.3,4.9,0.63403043,"Respected,Hilarious,Would take again,Inspirational,Amazing lectures,Inspirational,Hilarious,Amazing lectures,Gives good feedback,Accessible outside class,Participation matters,Respected,Participation matters,Caring,Respected,Hilarious,Caring,Respected,Clear grading criteria,Amazing lectures,Inspirational,Hilarious,Amazing lectures,GRADED BY FEW THINGS,Amazing lectures,Gives good feedback,Respected,Would take again,Hilarious,Clear grading criteria,Amazing lectures,Hilarious,Amazing lectures,Caring,Respected,Clear grading criteria,Caring,Respected,Inspirational,Caring,Inspirational,Amazing lectures,Caring,Respected,Hilarious,Amazing lectures,Participation matters,TEST HEAVY,Respected,Inspirational,Hilarious"
1748,1119495,94,CUNY--New York City College of Technology,"Mehrotra, Amit",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1119495&showMyProfs=true,25,100,1.5,4.9,0.62049054,"Respected,Inspirational,Caring,Would take again,Gives good feedback,Gives good feedback,Clear grading criteria,Hilarious,Gives good feedback,Respected,Accessible outside class,Gives good feedback,Respected,Accessible outside class,Participation matters,Amazing lectures,Caring,Respected,Inspirational,Amazing lectures,Respected,Inspirational,Hilarious,Respected,Respected,Skip class? You won't pass.,Inspirational,Tests? Not many,GROUP PROJECTS,Would take again,Respected,Inspirational,Hilarious"
1756,1678541,94,CUNY--New York City College of Technology,"Cleveland, Edward",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1678541&showMyProfs=true,17,100,1.6,4.9,0.67545949,"Gives good feedback,Respected,Amazing lectures,Clear grading criteria,Hilarious,Respected,Amazing lectures,Caring,Gives good feedback,Respected,Amazing lectures,Clear grading criteria,Caring"
1762,907145,94,CUNY--New York City College of Technology,"Smith, Anthony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=907145&showMyProfs=true,13,100,2.1,4.9,0.60413115,"Caring,Participation matters,Inspirational,Respected,Gives good feedback,Participation matters,Graded by few things,Caring,Inspirational,Hilarious,Caring,Participation matters,Inspirational,Caring,Respected,Inspirational,Caring"
2081,152899,135,East Stroudsburg University,"Miller, Carol",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=152899&showMyProfs=true,33,100,2.8,4.9,0.61716489,"Gives good feedback,Caring,Amazing lectures,Inspirational,Hilarious,Gives good feedback,Respected,Caring,Amazing lectures,Hilarious,Caring,Gives good feedback,Get ready to read,Amazing lectures"
2179,1364046,145,Roosevelt University,"Francone, Vincent",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1364046&showMyProfs=true,13,100,1.5,4.9,0.60792518,"Gives good feedback,Respected,Participation matters,Hilarious,Tests? Not many,Respected,Inspirational,Hilarious,Gives good feedback,LOTS OF HOMEWORK,Amazing lectures"
242,930396,23,Auburn University,"Koensgfield, Jason",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=930396&showMyProfs=true,9,,1.6,4.9,0.51155348,
294,958731,25,Temple University,"Leventhal, Steven",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=958731&showMyProfs=true,6,,3.7,4.9,0.233,
372,1893933,29,Iowa State University,"Thomas, Nicholas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1893933&showMyProfs=true,5,,2,4.9,0.66076617,
672,1335612,41,University of Central Florida,"Boseo, Matthew",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1335612&showMyProfs=true,8,,1.3,4.9,0.51676389,
688,1258166,41,University of Central Florida,"Fletcher, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1258166&showMyProfs=true,6,,1.7,4.9,0.60698657,
697,1471976,41,University of Central Florida,"Kleeman, Amy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1471976&showMyProfs=true,5,,1.4,4.9,0.58348932,
792,1064822,45,University of Hawaii--Manoa,"Kumabe, Marie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1064822&showMyProfs=true,9,,1.3,4.9,0.63792114,"Participation matters,Caring,Respected"
919,869792,48,Florida International University,"Moran, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=869792&showMyProfs=true,13,,1.5,4.9,0.66803396,"Would take again,Tests? Not many,Inspirational,Hilarious,Respected"
1081,700964,51,Georgia State University,"Elsberry, Fred",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=700964&showMyProfs=true,5,,1.8,4.9,0.55404968,
1125,898731,54,Kent State University,"Siler, Greta",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=898731&showMyProfs=true,7,,1,4.9,0.63498301,"Would take again,Gives good feedback,Caring"
1512,244249,73,College of the Ozarks,"Shackette, Jerry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=244249&showMyProfs=true,6,,1.8,4.9,0.56171111,
1603,1785869,81,Niagara University,"Scarcelli, Joseph",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1785869&showMyProfs=true,7,,2,4.9,0.66781601,"Skip class? You won't pass.,Hilarious,Gives good feedback,Respected"
1765,1267159,94,CUNY--New York City College of Technology,"Harris, T",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1267159&showMyProfs=true,11,,1.7,4.9,0.52662032,
2015,1468351,122,Johnson &amp; Wales University,"Spring, Adam",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1468351&showMyProfs=true,5,,1.6,4.9,0.58565168,
1782,2146629,94,CUNY--New York City College of Technology,"Abreu, Rosa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2146629&showMyProfs=true,7,86,3.8,4.8,0.43877243,"Respected,Inspirational,Tough grader,Skip class? You won't pass.,Clear grading criteria,Participation matters,Skip class? You won't pass.,Inspirational,Tough Grader,Respected,Skip class? You won't pass.,Respected,Hilarious,LECTURE HEAVY,Respected,Clear grading criteria,Amazing lectures,Respected,Inspirational,Clear grading criteria,Respected,Inspirational,Caring,Tough Grader,Gives good feedback,Respected"
1268,2209064,64,University of Nevada--Las Vegas,"Ma, Zihui",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2209064&showMyProfs=true,35,88,3.4,4.8,0.51496964,"Skip class? You won't pass.,Participation matters,EXTRA CREDIT,Clear grading criteria,Respected,Gives good feedback,Respected,Clear grading criteria,Test heavy,Tough grader,Lots of homework,Get ready to read,Participation matters,Tough grader,Gives good feedback,Respected,Caring,Lots of homework,Skip class? You won't pass.,Tough grader,Gives good feedback,Skip class? You won't pass.,Graded by few things,Get ready to read,Skip class? You won't pass.,Amazing lectures,Respected,Participation matters,Skip class? You won't pass.,Lots of homework,Skip class? You won't pass.,Lecture heavy,Gives good feedback,Participation matters,EXTRA CREDIT,Respected,Participation matters,Clear grading criteria,Respected,Skip class? You won't pass.,Clear grading criteria,Participation matters,Caring,Tough grader,Gives good feedback,ACCESSIBLE OUTSIDE CLASS,Caring,Skip class? You won't pass.,Clear grading criteria,EXTRA CREDIT,Skip class? You won't pass.,Amazing lectures,EXTRA CREDIT,TEST HEAVY,Amazing lectures,Caring"
